Дата,Час,"Объем полного планового потребления, МВт.ч","Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.","Объем покупки по регулируемым договорам, МВт.ч","Объем покупки на РСВ, МВт.ч","Объем продажи в обеспечение РД, МВт.ч","Максимальный индекс равновесной цены, руб./МВт.ч","Минимальный индекс равновесной цены, руб./МВт.ч"
2023.08.02,13,23 706.386,1 320.48,2 964.274,20 560.248,26.042,1 956.99,729.63
2023.08.02,14,23 639.794,1 174.83,2 964.274,20 492.416,24.325,1 835.03,729.57
2023.08.02,15,23 490.974,1 176.71,2 919.312,20 376.113,15.081,1 858.93,729.59
2023.08.02,16,23 471.437,1 171.12,5 372.807,17 910.085,12.794,1 835.35,729.59
2023.08.02,17,23 454.126,1 265.37,5 372.807,17 892.956,13.455,1 823.29,729.57
2023.08.02,18,22 761.278,1 376.13,5 372.807,17 166.570,21.016,2 025.02,0.00
2023.08.02,19,22 249.563,1 163.71,5 288.642,16 735.070,17.197,1 845.71,729.60
2023.08.02,20,21 489.851,1 044.54,1 151.009,20 086.335,9.048,1 804.05,729.48
2023.08.02,21,21 000.341,922.51,1 151.009,19 582.535,7.912,1 587.29,720.56
2023.08.02,22,20 747.332,909.08,1 151.009,19 316.150,8.759,1 420.84,713.47
2023.08.02,23,20 602.258,891.74,1 151.009,19 172.718,12.633,1 262.03,716.86
2023.08.03,0,20 342.281,897.63,1 151.009,18 879.238,8.889,1 165.87,748.12
2023.08.03,1,20 341.536,851.95,1 216.767,18 835.387,45.455,1 046.49,724.00
2023.08.03,2,20 897.719,852.59,3 469.424,17 110.229,10.190,1 000.35,724.01
2023.08.03,3,21 570.618,895.65,3 532.793,17 757.208,22.684,1 068.41,748.20
2023.08.03,4,22 436.381,925.40,2 964.274,19 215.487,5.769,1 170.00,748.11
2023.08.03,5,23 038.480,961.03,2 964.274,19 836.292,4.372,1 382.46,748.11
2023.08.03,6,23 256.238,1 140.39,2 964.274,20 067.447,3.673,1 580.00,750.00
2023.08.03,7,23 329.349,1 180.75,2 964.274,20 137.176,4.915,1 621.76,748.10
2023.08.03,8,23 410.430,1 248.97,2 964.274,20 219.367,3.931,1 793.48,748.17
2023.08.03,9,23 452.606,1 275.86,2 964.274,20 258.709,4.236,1 792.53,748.13
2023.08.03,10,23 434.036,1 287.01,2 964.274,20 243.515,5.555,1 797.10,748.27
2023.08.03,11,23 550.351,1 312.20,2 964.274,20 370.047,4.910,1 919.37,748.30
2023.08.03,12,23 469.345,1 279.95,2 964.274,20 293.832,8.928,1 859.19,748.31
2023.08.03,13,23 453.024,1 291.04,2 964.274,20 281.760,9.743,1 803.86,748.32
2023.08.03,14,23 466.137,1 313.82,2 964.274,20 308.154,14.812,1 860.38,748.24
2023.08.03,15,23 309.923,1 321.46,2 919.312,20 195.873,19.992,1 873.76,748.29
2023.08.03,16,23 300.913,1 318.55,5 372.807,17 740.988,17.944,1 859.54,748.28
2023.08.03,17,23 265.530,1 291.04,5 372.807,17 701.937,18.294,1 793.31,748.27
2023.08.03,18,22 690.954,1 322.29,5 372.807,17 097.287,23.400,1 786.90,748.27
2023.08.03,19,22 188.419,1 243.46,5 288.642,16 678.730,27.687,1 849.19,748.26
2023.08.03,20,21 514.600,1 034.46,1 151.009,20 123.687,18.357,1 621.24,748.15
2023.08.03,21,21 109.780,952.74,1 151.009,19 706.285,16.495,1 530.97,748.14
2023.08.03,22,20 833.299,925.73,1 151.009,19 417.800,17.553,1 374.95,745.00
2023.08.03,23,20 691.493,921.56,1 151.009,19 276.496,20.458,1 252.90,745.00
2023.08.04,0,20 461.055,801.99,1 151.009,19 004.858,10.866,1 156.63,652.66
2023.08.04,1,20 410.335,856.27,1 216.767,18 904.401,46.170,1 132.80,710.00
2023.08.04,2,20 802.949,848.11,3 469.424,16 998.151,7.586,1 146.08,710.00
2023.08.04,3,21 491.794,859.83,3 532.793,17 666.065,23.713,1 146.81,710.00
2023.08.04,4,22 333.718,882.03,2 964.274,19 096.989,3.975,1 138.08,710.00
2023.08.04,5,22 957.571,913.37,2 964.274,19 723.370,3.927,1 381.91,710.00
2023.08.04,6,23 256.868,988.97,2 964.274,20 036.815,5.050,1 386.43,710.00
2023.08.04,7,23 350.973,1 148.57,2 964.274,20 142.568,6.448,1 660.07,710.00
2023.08.04,8,23 382.019,1 230.42,2 964.274,20 160.340,4.235,1 797.06,634.03
2023.08.04,9,23 401.302,1 235.43,2 964.274,20 184.800,4.259,1 803.17,710.00
2023.08.04,10,23 444.351,1 241.05,2 964.274,20 234.810,5.480,1 808.91,710.00
2023.08.04,11,23 469.378,1 260.15,2 964.274,20 262.333,3.211,1 809.22,710.00
2023.08.04,12,23 455.324,1 299.02,2 964.274,20 232.756,0.966,1 908.37,624.15
2023.08.04,13,23 458.969,1 289.01,2 964.274,20 248.266,5.738,1 829.95,664.31
2023.08.04,14,23 408.784,1 278.36,2 964.274,20 226.325,11.696,1 946.28,710.00
2023.08.04,15,23 259.060,1 131.26,2 919.312,20 120.046,7.629,1 814.78,710.00
2023.08.04,16,23 295.863,1 219.94,5 372.807,17 713.623,5.733,1 816.36,710.00
2023.08.04,17,23 205.124,1 212.86,5 372.807,17 611.527,11.413,1 810.31,710.00
2023.08.04,18,22 612.122,1 286.36,5 372.807,16 997.211,27.471,1 802.34,710.00
2023.08.04,19,22 126.188,1 200.92,5 288.642,16 606.158,32.935,1 814.09,710.00
2023.08.04,20,21 377.232,1 112.86,1 151.009,19 972.772,24.162,1 707.47,710.00
2023.08.04,21,20 969.889,1 032.93,1 151.009,19 550.734,19.131,1 521.20,710.00
2023.08.04,22,20 687.495,960.43,1 151.009,19 260.464,14.526,1 382.84,710.00
2023.08.04,23,20 467.805,930.59,1 151.009,19 014.386,8.334,1 297.96,710.00
2023.08.05,0,20 284.676,868.55,1 151.009,18 866.086,12.735,1 169.99,690.00
2023.08.05,1,20 135.140,842.97,1 216.767,18 681.145,69.833,1 170.00,690.00
2023.08.05,2,20 386.708,787.92,3 469.424,16 653.716,47.171,937.26,655.00
2023.08.05,3,20 918.682,842.09,3 532.793,17 147.557,59.007,1 170.00,690.00
2023.08.05,4,21 732.520,862.84,2 964.274,18 500.767,29.981,1 170.00,690.00
2023.08.05,5,22 469.534,876.99,2 964.274,19 252.036,23.479,1 170.00,690.00
2023.08.05,6,22 831.745,897.06,2 964.274,19 620.482,26.642,1 381.32,690.00
2023.08.05,7,22 942.150,1 024.15,2 964.274,19 745.212,23.747,1 449.02,690.00
2023.08.05,8,23 045.715,1 152.59,2 964.274,19 846.567,13.824,1 648.08,690.00
2023.08.05,9,23 037.161,1 197.36,2 964.274,19 828.223,12.569,1 720.41,690.00
2023.08.05,10,23 000.907,1 159.37,2 964.274,19 803.224,13.825,1 631.29,690.00
2023.08.05,11,22 979.976,1 161.53,2 964.274,19 793.485,21.229,1 658.55,690.00
2023.08.05,12,22 933.624,1 165.01,2 964.274,19 739.348,12.993,1 660.01,690.00
2023.08.05,13,22 969.527,1 170.03,2 964.274,19 790.359,18.734,1 672.31,690.00
2023.08.05,14,22 952.410,1 173.27,2 964.274,19 779.464,20.396,1 679.78,690.00
2023.08.05,15,22 915.261,1 163.79,2 919.312,19 787.672,8.160,1 640.67,690.00
2023.08.05,16,23 008.668,1 173.93,5 372.807,17 434.983,6.625,1 659.11,690.00
2023.08.05,17,22 750.206,1 240.83,5 372.807,17 166.143,6.094,1 737.46,674.08
2023.08.05,18,22 187.271,1 273.39,5 372.807,16 555.345,19.849,1 839.90,690.00
2023.08.05,19,21 404.993,1 268.98,5 288.642,15 836.761,30.781,1 822.50,690.00
2023.08.05,20,21 006.007,1 153.14,1 151.009,19 554.268,5.706,1 672.70,690.00
2023.08.05,21,20 707.681,1 010.89,1 151.009,19 259.350,5.982,1 428.55,690.00
2023.08.05,22,20 382.890,977.50,1 151.009,18 930.944,13.360,1 378.49,690.00
2023.08.05,23,20 223.844,923.64,1 151.009,18 776.038,17.447,1 258.14,690.00
2023.08.06,0,19 988.693,906.94,1 151.009,18 512.216,13.914,1 120.78,753.56
2023.08.06,1,20 103.028,893.81,1 216.767,18 604.546,59.155,1 070.78,747.31
2023.08.06,2,20 362.868,902.44,3 469.424,16 587.110,35.915,1 170.00,756.91
2023.08.06,3,20 837.437,909.63,3 532.793,17 035.314,52.566,1 170.00,756.93
2023.08.06,4,21 562.705,925.67,2 964.274,18 326.222,22.019,1 170.00,757.00
2023.08.06,5,22 235.183,929.37,2 964.274,19 001.569,14.035,1 170.00,757.00
2023.08.06,6,22 671.516,947.05,2 964.274,19 459.590,15.072,1 173.43,757.03
2023.08.06,7,22 684.777,1 030.06,2 964.274,19 477.384,16.214,1 322.26,757.03
2023.08.06,8,22 791.739,1 188.52,2 964.274,19 585.074,13.605,1 608.92,757.03
2023.08.06,9,22 811.792,1 324.22,2 964.274,19 603.839,11.959,1 822.09,757.05
2023.08.06,10,22 773.883,1 303.76,2 964.274,19 570.973,14.949,1 794.97,757.03
2023.08.06,11,22 729.279,1 281.28,2 964.274,19 524.087,9.710,1 761.02,757.04
2023.08.06,12,22 713.514,1 297.11,2 964.274,19 505.228,8.545,1 743.78,757.07
2023.08.06,13,22 704.735,1 307.06,2 964.274,19 496.942,6.113,1 763.63,757.10
2023.08.06,14,22 712.176,1 313.40,2 964.274,19 512.578,10.881,1 755.37,757.04
2023.08.06,15,22 553.489,1 304.94,2 919.312,19 395.637,10.612,1 745.98,757.09
2023.08.06,16,22 578.986,1 313.22,5 372.807,16 965.680,8.352,1 768.42,757.08
2023.08.06,17,22 582.029,1 291.62,5 372.807,16 960.208,8.570,1 826.04,757.09
2023.08.06,18,22 162.077,1 330.85,5 372.807,16 522.666,18.489,1 866.09,757.08
2023.08.06,19,21 423.453,1 305.62,5 288.642,15 857.134,24.617,1 826.67,757.15
2023.08.06,20,20 905.057,1 157.24,1 151.009,19 456.854,6.558,1 627.45,756.98
2023.08.06,21,20 570.174,1 025.85,1 151.009,19 123.852,6.643,1 453.25,757.02
2023.08.06,22,20 252.951,951.30,1 151.009,18 801.946,11.590,1 325.76,757.06
2023.08.06,23,20 027.311,924.71,1 151.009,18 569.641,16.605,1 218.29,756.47
2023.08.07,0,20 067.609,911.97,1 151.009,18 579.746,9.962,1 106.67,765.00
2023.08.07,1,20 284.591,893.58,1 216.767,18 767.344,43.936,1 050.00,752.92
2023.08.07,2,20 813.513,920.64,3 469.424,17 025.431,12.413,1 170.00,765.00
2023.08.07,3,21 518.614,1 007.37,3 532.793,17 685.436,28.553,1 236.87,765.00
2023.08.07,4,22 337.261,1 055.19,2 964.274,19 066.947,13.945,1 318.88,765.00
2023.08.07,5,22 989.170,1 088.00,2 964.274,19 719.000,11.695,1 340.01,765.00
2023.08.07,6,23 251.020,1 229.84,2 964.274,19 982.349,14.389,1 579.93,765.00
2023.08.07,7,23 300.944,1 368.53,2 964.274,20 035.474,15.766,1 793.95,765.00
2023.08.07,8,23 220.501,1 392.27,2 964.274,19 954.638,12.512,1 823.22,765.00
2023.08.07,9,23 462.642,1 240.25,2 964.274,20 270.251,11.594,1 755.34,765.00
2023.08.07,10,23 462.292,1 244.70,2 964.274,20 266.909,10.945,1 761.03,765.00
2023.08.07,11,23 447.535,1 240.72,2 964.274,20 249.755,8.572,1 725.55,765.00
2023.08.07,12,23 364.786,1 204.57,2 964.274,20 177.661,8.042,1 612.47,765.00
2023.08.07,13,23 376.187,1 235.48,2 964.274,20 189.525,5.781,1 715.43,765.00
2023.08.07,14,23 344.213,1 244.73,2 964.274,20 159.807,9.854,1 724.97,765.00
2023.08.07,15,22 954.703,1 314.06,2 919.312,19 810.187,18.254,1 764.56,765.00
2023.08.07,16,22 927.779,1 317.73,5 372.807,17 325.277,15.059,1 791.40,765.00
2023.08.07,17,22 879.836,1 307.90,5 372.807,17 272.808,16.353,1 805.26,765.00
2023.08.07,18,22 340.437,1 322.56,5 372.807,16 717.780,30.199,1 838.46,765.00
2023.08.07,19,21 867.692,1 249.06,5 288.642,16 334.776,37.277,1 849.28,765.00
2023.08.07,20,21 336.825,1 144.07,1 151.009,19 919.279,15.416,1 678.63,765.00
2023.08.07,21,20 948.117,1 095.76,1 151.009,19 528.324,17.749,1 574.31,765.00
2023.08.07,22,20 635.098,1 028.37,1 151.009,19 210.397,23.930,1 427.45,765.00
2023.08.07,23,20 471.811,969.65,1 151.009,19 043.780,26.691,1 305.10,765.00
2023.08.08,0,20 282.728,903.08,1 151.009,18 815.152,5.994,1 170.00,738.06
2023.08.08,1,20 385.436,887.92,1 216.767,18 874.567,44.238,1 170.00,738.07
2023.08.08,2,20 871.996,886.22,3 469.424,17 077.419,11.205,1 170.00,738.14
2023.08.08,3,21 492.027,896.07,3 532.793,17 648.987,24.349,1 170.00,738.14
2023.08.08,4,22 259.220,903.39,2 964.274,18 984.341,1.329,1 170.00,738.12
2023.08.08,5,22 931.238,927.04,2 964.274,19 668.317,1.031,1 384.64,738.15
2023.08.08,6,23 185.793,1 002.40,2 964.274,19 944.216,1.769,1 413.38,738.17
2023.08.08,7,23 445.603,1 125.55,2 964.274,20 219.470,3.136,1 655.97,738.14
2023.08.08,8,23 529.558,1 170.09,2 964.274,20 313.060,1.271,1 731.28,738.16
2023.08.08,9,23 564.563,1 193.09,2 964.274,20 341.343,0.608,1 757.26,738.14
2023.08.08,10,23 560.334,1 207.86,2 964.274,20 339.054,0.031,1 760.52,738.13
2023.08.08,11,23 515.812,1 199.91,2 964.274,20 301.305,1.067,1 742.92,738.15
2023.08.08,12,23 671.608,1 212.97,2 964.274,20 466.057,1.153,1 729.81,738.17
2023.08.08,13,23 501.402,1 213.04,2 964.274,20 289.689,1.337,1 738.57,738.14
2023.08.08,14,23 421.244,1 216.15,2 964.274,20 211.326,5.156,1 739.14,738.15
2023.08.08,15,23 104.550,1 267.32,2 919.312,19 918.778,1.619,1 775.15,738.10
2023.08.08,16,23 056.452,1 303.04,5 372.807,17 424.398,6.850,1 833.57,738.06
2023.08.08,17,22 939.811,1 365.77,5 372.807,17 260.706,13.200,1 891.79,28.82
2023.08.08,18,22 233.034,1 289.68,5 372.807,16 596.157,36.627,1 842.93,737.99
2023.08.08,19,21 717.765,1 267.94,5 288.642,16 168.360,45.577,1 846.36,738.04
2023.08.08,20,21 237.559,1 186.36,1 151.009,19 802.498,21.666,1 758.00,737.99
2023.08.08,21,20 922.413,1 121.66,1 151.009,19 481.010,20.035,1 646.60,738.06
2023.08.08,22,20 624.050,1 052.91,1 151.009,19 178.143,22.953,1 509.40,738.00
2023.08.08,23,20 354.867,950.85,1 151.009,18 899.953,20.808,1 296.03,738.04
2023.08.09,0,20 274.090,915.13,1 151.009,18 807.503,8.577,1 170.00,736.54
2023.08.09,1,20 306.273,893.57,1 216.767,18 793.751,46.193,1 170.00,744.92
2023.08.09,2,20 806.863,889.38,3 469.424,17 017.062,20.603,1 170.00,744.92
2023.08.09,3,21 436.187,902.88,3 532.793,17 627.579,40.836,1 170.00,744.99
2023.08.09,4,22 154.119,910.64,2 964.274,18 906.122,22.073,1 170.00,744.97
2023.08.09,5,22 840.000,934.13,2 964.274,19 604.170,19.684,1 370.61,744.96
2023.08.09,6,23 040.412,1 006.49,2 964.274,19 824.779,24.784,1 444.06,744.99
2023.08.09,7,23 192.445,1 101.46,2 964.274,19 985.199,24.256,1 615.13,745.00
2023.08.09,8,23 432.960,1 147.44,2 964.274,20 236.573,16.878,1 708.16,745.00
2023.08.09,9,23 506.946,1 169.86,2 964.274,20 308.644,16.755,1 646.95,745.00
2023.08.09,10,23 513.551,1 179.49,2 964.274,20 324.423,23.668,1 753.13,745.00
2023.08.09,11,23 500.427,1 178.95,2 964.274,20 313.590,24.598,1 720.51,745.00
2023.08.09,12,23 504.701,1 181.69,2 964.274,20 324.456,22.075,1 725.20,745.00
2023.08.09,13,23 440.801,1 178.60,2 964.274,20 266.029,24.522,1 721.30,745.00
2023.08.09,14,23 404.017,1 177.01,2 964.274,20 232.456,23.578,1 727.64,745.00
2023.08.09,15,23 066.945,1 259.02,2 919.312,19 911.423,14.681,1 795.98,745.00
2023.08.09,16,23 093.210,1 260.72,5 372.807,17 485.410,11.651,1 853.57,745.00
2023.08.09,17,22 992.443,1 262.33,5 372.807,17 368.933,10.125,1 860.11,745.00
2023.08.09,18,22 290.679,1 288.43,5 372.807,16 645.834,22.979,1 836.51,726.96
2023.08.09,19,21 758.019,1 180.05,5 288.642,16 203.480,29.631,1 754.72,683.09
2023.08.09,20,21 243.421,1 130.74,1 151.009,19 801.378,7.379,1 620.38,665.76
2023.08.09,21,20 926.136,1 017.35,1 151.009,19 482.728,8.691,1 426.99,659.58
2023.08.09,22,20 497.358,928.14,1 151.009,19 042.151,15.617,1 249.60,622.01
2023.08.09,23,20 016.208,874.12,1 151.009,18 510.597,15.749,1 170.00,654.99
2023.08.10,0,20 170.419,921.12,1 151.009,18 670.834,6.036,1 170.00,725.02
2023.08.10,1,20 366.465,914.30,1 216.767,18 833.783,42.458,1 170.00,761.44
2023.08.10,2,20 890.058,915.94,3 469.424,17 084.365,10.786,1 170.00,778.85
2023.08.10,3,21 607.716,931.55,3 532.793,17 783.157,22.881,1 170.00,778.93
2023.08.10,4,22 339.294,938.51,2 964.274,19 085.351,4.850,1 170.00,778.93
2023.08.10,5,22 993.241,969.58,2 964.274,19 761.712,0.802,1 419.48,778.96
2023.08.10,6,23 250.946,1 024.47,2 964.274,20 045.346,2.415,1 429.74,778.99
2023.08.10,7,23 514.365,1 159.91,2 964.274,20 323.703,4.214,1 638.68,779.02
2023.08.10,8,23 607.674,1 230.00,2 964.274,20 416.404,1.634,1 724.19,779.02
2023.08.10,9,23 707.876,1 233.15,2 964.274,20 522.660,3.057,1 721.31,779.04
2023.08.10,10,23 701.524,1 270.61,2 964.274,20 519.722,2.714,1 793.13,778.98
2023.08.10,11,23 679.638,1 291.52,2 964.274,20 486.897,2.183,1 802.20,779.00
2023.08.10,12,23 677.273,1 283.38,2 964.274,20 491.880,6.150,1 805.48,778.98
2023.08.10,13,23 645.224,1 237.74,2 964.274,20 474.599,5.472,1 742.18,778.94
2023.08.10,14,23 550.063,1 232.64,2 964.274,20 380.100,10.452,1 771.90,778.91
2023.08.10,15,23 119.065,1 294.62,2 919.312,19 983.960,14.625,1 784.58,778.90
2023.08.10,16,23 167.140,1 299.41,5 372.807,17 586.320,10.474,1 805.51,778.87
2023.08.10,17,23 107.922,1 283.38,5 372.807,17 521.020,11.590,1 800.63,778.92
2023.08.10,18,22 465.487,1 458.34,5 372.807,16 837.476,25.618,2 062.86,779.05
2023.08.10,19,21 887.305,1 263.33,5 288.642,16 344.406,33.813,1 819.90,772.38
2023.08.10,20,21 432.120,1 162.58,1 151.009,20 006.798,14.562,1 619.08,761.19
2023.08.10,21,21 091.188,1 080.55,1 151.009,19 666.349,14.727,1 521.24,773.32
2023.08.10,22,20 767.872,1 004.38,1 151.009,19 338.014,19.327,1 394.10,774.45
2023.08.10,23,20 414.849,938.97,1 151.009,18 960.933,22.930,1 200.83,775.12
2023.08.11,0,20 258.857,857.97,1 151.009,18 776.074,10.354,1 064.01,713.52
2023.08.11,1,20 336.561,858.43,1 216.767,18 810.543,43.312,1 170.00,723.76
2023.08.11,2,20 875.763,867.00,3 469.424,17 080.840,10.515,1 170.00,723.77
2023.08.11,3,21 488.445,866.01,3 532.793,17 659.585,29.561,1 170.00,723.76
2023.08.11,4,22 270.047,861.83,2 964.274,18 997.826,6.469,1 170.00,723.75
2023.08.11,5,22 901.748,902.50,2 964.274,19 656.808,6.228,1 412.58,723.83
2023.08.11,6,23 215.026,922.57,2 964.274,19 999.612,7.263,1 417.19,723.87
2023.08.11,7,23 541.166,1 056.90,2 964.274,20 366.276,8.293,1 581.31,725.00
2023.08.11,8,23 526.033,1 109.18,2 964.274,20 348.623,5.953,1 688.60,725.00
2023.08.11,9,23 543.105,1 128.36,2 964.274,20 361.555,6.237,1 715.92,725.00
2023.08.11,10,23 558.866,1 014.91,2 964.274,20 393.060,7.478,1 707.06,725.00
2023.08.11,11,23 525.007,1 118.48,2 964.274,20 355.227,5.404,1 648.11,725.00
2023.08.11,12,23 533.102,1 161.39,2 964.274,20 366.413,2.721,1 678.60,725.00
2023.08.11,13,23 473.081,1 148.42,2 964.274,20 311.727,4.555,1 645.85,725.00
2023.08.11,14,23 357.022,1 124.58,2 964.274,20 191.924,10.940,1 640.77,725.00
2023.08.11,15,23 241.775,1 118.97,2 919.312,20 116.067,9.985,1 643.48,723.81
2023.08.11,16,23 280.631,1 055.37,5 372.807,17 720.980,8.059,1 640.38,725.00
2023.08.11,17,23 244.600,1 043.12,5 372.807,17 677.108,12.263,1 588.54,723.78
2023.08.11,18,22 999.177,1 132.11,5 372.807,17 430.042,32.584,1 706.80,723.82
2023.08.11,19,22 274.714,962.91,5 288.642,16 750.681,29.434,1 657.87,723.81
2023.08.11,20,21 567.448,955.38,1 151.009,20 157.620,12.834,1 573.63,723.79
2023.08.11,21,21 226.988,1 006.23,1 151.009,19 822.490,13.456,1 531.27,723.78
2023.08.11,22,20 837.216,927.38,1 151.009,19 414.333,21.811,1 457.80,723.71
2023.08.11,23,20 600.389,905.98,1 151.009,19 160.900,15.565,1 242.85,723.71
2023.08.12,0,20 341.105,834.73,1 151.009,18 909.787,21.157,1 209.00,595.00
2023.08.12,1,20 368.721,818.41,1 216.767,18 916.810,70.101,1 170.00,595.00
2023.08.12,2,20 519.205,784.57,3 469.424,16 796.039,47.610,1 169.99,595.00
2023.08.12,3,21 076.349,748.98,3 532.793,17 319.471,64.525,1 170.00,596.75
2023.08.12,4,21 799.566,749.66,2 964.274,18 596.319,30.155,1 170.00,596.76
2023.08.12,5,22 541.212,771.97,2 964.274,19 334.914,13.766,1 369.24,596.76
2023.08.12,6,23 046.685,797.28,2 964.274,19 870.683,14.851,1 367.20,596.76
2023.08.12,7,23 262.589,850.99,2 964.274,20 087.081,9.096,1 522.78,596.76
2023.08.12,8,23 343.771,864.76,2 964.274,20 156.593,3.653,1 647.18,596.76
2023.08.12,9,23 408.081,895.85,2 964.274,20 230.973,14.474,1 731.90,596.76
2023.08.12,10,23 337.121,891.66,2 964.274,20 159.503,14.556,1 729.43,596.76
2023.08.12,11,23 325.834,890.30,2 964.274,20 159.267,22.603,1 752.18,596.76
2023.08.12,12,23 276.769,891.87,2 964.274,20 109.532,18.621,1 720.00,596.76
2023.08.12,13,23 339.501,895.09,2 964.274,20 184.836,20.388,1 754.11,596.76
2023.08.12,14,23 261.443,895.61,2 964.274,20 105.755,20.693,1 731.13,596.76
2023.08.12,15,23 190.217,893.30,2 919.312,20 070.730,8.627,1 751.76,596.76
2023.08.12,16,23 221.506,880.60,5 372.807,17 653.950,8.019,1 713.03,596.76
2023.08.12,17,23 061.305,863.20,5 372.807,17 468.002,8.125,1 610.78,596.76
2023.08.12,18,22 723.224,879.26,5 372.807,17 119.304,30.117,1 721.26,596.76
2023.08.12,19,22 075.984,866.60,5 288.642,16 561.136,36.052,1 607.87,595.00
2023.08.12,20,21 613.545,915.36,1 151.009,20 217.206,6.788,1 582.70,595.00
2023.08.12,21,21 078.141,964.78,1 151.009,19 664.639,9.889,1 536.31,596.49
2023.08.12,22,20 764.838,932.69,1 151.009,19 348.921,17.975,1 429.60,595.00
2023.08.12,23,20 526.523,858.83,1 151.009,19 104.622,20.939,1 260.90,595.00
2023.08.13,0,20 235.370,852.44,1 151.009,18 790.963,19.811,1 231.96,583.61
2023.08.13,1,20 168.969,812.57,1 216.767,18 702.569,67.653,1 170.00,583.65
2023.08.13,2,20 397.023,766.82,3 469.424,16 660.614,47.137,1 170.00,583.64
2023.08.13,3,20 887.095,736.23,3 532.793,17 122.268,62.354,1 170.00,583.69
2023.08.13,4,21 607.338,731.69,2 964.274,18 388.538,28.216,1 170.00,583.70
2023.08.13,5,22 326.452,734.68,2 964.274,19 111.445,9.357,1 170.00,583.70
2023.08.13,6,22 714.597,744.17,2 964.274,19 511.787,6.268,1 170.00,583.75
2023.08.13,7,22 803.575,760.31,2 964.274,19 610.963,8.594,1 170.00,583.73
2023.08.13,8,23 003.919,837.17,2 964.274,19 816.802,4.977,1 538.56,583.70
2023.08.13,9,22 977.012,834.67,2 964.274,19 790.401,7.898,1 596.54,583.74
2023.08.13,10,22 946.255,862.23,2 964.274,19 760.521,12.098,1 657.65,583.72
2023.08.13,11,22 967.162,867.69,2 964.274,19 791.028,11.312,1 663.07,583.87
2023.08.13,12,23 011.979,893.53,2 964.274,19 844.436,10.923,1 665.30,583.75
2023.08.13,13,23 026.504,903.43,2 964.274,19 849.540,10.314,1 710.77,583.73
2023.08.13,14,23 038.658,883.43,2 964.274,19 873.978,12.393,1 764.25,583.68
2023.08.13,15,23 032.915,904.09,2 919.312,19 905.157,3.187,1 777.67,583.47
2023.08.13,16,23 119.802,900.22,5 372.807,17 538.369,2.131,1 769.99,583.36
2023.08.13,17,23 020.633,875.39,5 372.807,17 417.490,2.048,1 719.46,583.36
2023.08.13,18,22 563.422,870.96,5 372.807,16 946.569,21.588,1 733.33,583.27
2023.08.13,19,21 783.371,865.28,5 288.642,16 260.532,23.114,1 813.85,583.27
2023.08.13,20,21 253.471,913.49,1 151.009,19 864.558,1.723,1 693.80,583.28
2023.08.13,21,20 779.326,981.70,1 151.009,19 384.288,6.088,1 563.31,583.30
2023.08.13,22,20 470.682,918.45,1 151.009,19 073.103,12.155,1 461.20,583.30
2023.08.13,23,20 316.412,857.52,1 151.009,18 912.742,15.707,1 300.61,583.32
2023.08.14,0,20 209.829,795.14,1 151.009,18 779.991,6.476,1 170.00,514.84
2023.08.14,1,20 351.344,776.32,1 216.767,18 891.384,41.595,1 170.00,514.93
2023.08.14,2,20 873.215,758.49,3 469.424,17 137.256,11.163,1 170.00,514.88
2023.08.14,3,21 578.413,723.92,3 532.793,17 811.650,27.180,1 170.00,514.91
2023.08.14,4,22 425.913,742.17,2 964.274,19 233.411,6.063,1 369.79,515.00
2023.08.14,5,23 094.432,819.40,2 964.274,19 883.681,2.090,1 370.17,515.00
2023.08.14,6,23 357.116,788.33,2 964.274,20 159.950,4.847,1 567.17,515.00
2023.08.14,7,23 393.125,805.72,2 964.274,20 204.423,7.072,1 578.71,515.00
2023.08.14,8,23 372.534,839.80,2 964.274,20 181.610,3.471,1 702.62,515.00
2023.08.14,9,23 467.090,839.25,2 964.274,20 275.026,7.228,1 732.92,515.00
2023.08.14,10,23 193.125,853.42,2 964.274,20 004.646,5.961,1 782.46,514.45
2023.08.14,11,23 155.817,861.90,2 964.274,19 961.032,4.774,1 818.67,514.50
2023.08.14,12,23 107.544,833.20,2 964.274,19 918.304,7.019,1 805.38,514.48
2023.08.14,13,23 067.277,872.15,2 964.274,19 871.716,5.200,1 865.14,514.48
2023.08.14,14,23 385.176,864.62,2 964.274,20 202.307,9.890,1 883.26,514.90
2023.08.14,15,23 270.367,852.92,2 919.312,20 135.969,18.182,1 888.60,514.96
2023.08.14,16,23 304.576,865.50,5 372.807,17 727.234,11.957,1 896.19,515.00
2023.08.14,17,23 368.361,1 144.07,5 372.807,17 797.011,14.024,1 820.34,514.99
2023.08.14,18,22 618.918,1 203.40,5 372.807,17 023.058,29.039,1 846.58,514.96
2023.08.14,19,21 960.581,1 054.85,5 288.642,16 447.399,42.693,1 829.50,514.90
2023.08.14,20,21 106.848,1 047.86,1 151.009,19 682.755,17.616,1 807.16,514.87
2023.08.14,21,20 687.210,956.24,1 151.009,19 251.178,15.679,1 623.20,514.87
2023.08.14,22,20 486.448,893.08,1 151.009,19 058.561,21.255,1 426.91,514.87
2023.08.14,23,20 233.397,820.86,1 151.009,18 794.773,24.292,1 217.61,514.86
2023.08.15,0,20 144.704,636.97,1 151.009,18 683.467,13.975,1 002.94,517.61
