Дата,День,"Объем планового производства, МВт.ч","Индекс равновесных цен на продажу электроэнергии, руб./МВт.ч.","Объем продажи по регулируемым договорам, МВт.ч","Объем продажи на РСВ, МВт.ч","Объем покупки в обеспечение РД, МВт.ч","Максимальный индекс равновесной цены за период, руб./МВт.ч","Минимальный индекс равновесной цены за период, руб./МВт.ч"
2023.02.26,6,98 835.203,1 203.10,27 662.719,64 294.396,1 207.221,5 968.82,739.47
2023.02.26,7,100 592.572,1 330.84,27 662.719,65 926.871,1 092.599,5 968.82,324.16
2023.02.26,8,103 625.942,1 498.02,23 131.862,73 239.616,874.285,5 968.82,0.00
2023.02.26,9,106 420.354,1 588.07,23 131.862,75 956.229,849.285,5 968.82,997.12
2023.02.26,10,107 653.476,1 599.61,23 131.862,76 956.742,630.126,5 968.82,1 038.54
2023.02.26,11,107 683.293,1 600.17,23 131.862,76 941.290,630.126,5 968.82,1 055.56
2023.02.26,12,107 369.067,1 595.17,23 131.862,76 613.764,630.126,5 968.82,1 049.82
2023.02.26,13,107 282.775,1 596.95,23 131.862,76 549.278,637.388,5 968.82,1 069.67
2023.02.26,14,107 140.345,1 599.28,23 131.862,76 425.045,643.462,5 968.82,1 076.45
2023.02.26,15,107 348.968,1 596.83,23 131.862,76 732.120,706.738,5 968.82,1 058.21
2023.02.26,16,107 968.249,1 600.72,23 131.862,77 495.503,792.883,5 968.82,1 049.22
2023.02.26,17,109 232.933,1 608.98,23 131.862,78 723.635,705.142,5 968.82,1 050.36
2023.02.26,18,111 044.148,1 633.13,43 537.924,61 889.560,2 451.725,5 968.82,1 083.06
2023.02.26,19,110 593.501,1 633.62,43 537.924,61 434.915,2 448.629,5 968.82,1 096.15
2023.02.26,20,108 974.222,1 625.92,43 537.924,59 848.028,2 477.725,5 968.82,1 100.92
2023.02.26,21,106 345.435,1 581.56,43 537.924,57 386.262,2 645.642,5 968.82,1 078.02
2023.02.26,22,102 510.141,1 529.13,10 783.073,83 975.898,393.289,5 968.82,1 040.11
2023.02.26,23,100 195.611,1 431.25,10 783.073,81 665.954,397.388,5 968.82,1 011.74
2023.02.27,0,98 511.646,1 178.40,10 783.073,79 968.090,385.928,5 968.82,759.05
2023.02.27,1,96 738.082,1 139.86,10 783.073,78 230.766,427.902,5 968.82,722.54
2023.02.27,2,96 205.569,1 100.08,10 783.073,77 714.951,427.902,5 968.82,686.18
2023.02.27,3,96 433.534,1 104.14,10 783.073,77 929.572,427.902,5 968.82,684.24
2023.02.27,4,97 753.486,1 178.80,10 783.073,79 224.652,427.902,5 968.82,741.20
2023.02.27,5,100 233.177,1 348.19,10 783.073,81 536.742,364.032,5 968.82,836.29
2023.02.27,6,103 731.079,1 532.94,27 662.719,68 734.815,1 029.787,5 968.82,955.96
2023.02.27,7,107 795.051,1 697.01,27 662.719,72 277.396,683.810,5 968.82,1 090.49
2023.02.27,8,111 649.348,1 740.55,23 131.862,80 555.002,543.657,5 968.82,1 120.84
2023.02.27,9,113 794.909,1 758.26,23 131.862,82 642.264,533.484,5 968.82,1 181.12
2023.02.27,10,113 929.713,1 756.93,23 131.862,82 747.079,533.485,5 968.82,1 211.04
2023.02.27,11,113 034.818,1 765.51,23 131.862,81 829.246,533.485,5 968.82,1 230.50
2023.02.27,12,112 167.316,1 749.66,23 131.862,80 956.555,533.485,5 968.82,1 218.74
2023.02.27,13,112 165.693,1 751.71,23 131.862,80 972.147,540.747,5 968.82,1 238.46
2023.02.27,14,111 786.543,1 744.76,23 131.862,80 584.199,546.821,5 968.82,1 237.86
2023.02.27,15,111 394.120,1 745.20,23 131.862,80 195.235,546.821,5 968.82,1 236.03
2023.02.27,16,111 246.321,1 729.37,23 131.862,80 053.619,543.470,5 968.82,1 191.56
2023.02.27,17,111 828.549,1 731.46,23 131.862,80 675.552,524.085,5 968.82,1 180.50
2023.02.27,18,113 125.474,1 746.48,43 537.924,63 271.908,2 227.584,5 968.82,1 223.25
2023.02.27,19,112 350.320,1 741.97,43 537.924,62 501.564,2 220.158,5 968.82,1 236.89
2023.02.27,20,110 453.009,1 718.28,43 537.924,60 588.141,2 230.113,5 968.82,1 211.68
2023.02.27,21,107 811.018,1 637.93,43 537.924,58 203.052,2 346.115,5 968.82,1 036.56
2023.02.27,22,104 012.628,1 505.44,10 783.073,85 205.149,335.601,5 968.82,1 029.09
2023.02.27,23,101 300.077,1 412.16,10 783.073,82 526.536,363.136,5 968.82,1 017.67
2023.02.28,0,98 728.452,1 176.96,10 783.073,80 006.244,363.281,5 968.82,772.51
2023.02.28,1,97 064.657,1 142.45,10 783.073,78 402.578,420.743,5 968.82,735.31
2023.02.28,2,96 494.769,1 116.12,10 783.073,77 820.507,420.743,5 968.82,710.26
2023.02.28,3,96 602.943,1 121.77,10 783.073,77 908.453,400.743,5 968.82,710.70
2023.02.28,4,97 741.881,1 188.28,10 783.073,79 047.104,397.353,5 968.82,748.72
2023.02.28,5,100 196.089,1 362.83,10 783.073,81 421.461,320.547,5 968.82,856.79
2023.02.28,6,103 557.689,1 559.70,27 662.719,68 891.384,1 358.292,5 968.82,974.74
2023.02.28,7,107 284.240,1 728.12,27 662.719,72 108.045,992.704,5 968.82,1 098.97
2023.02.28,8,111 288.170,1 776.26,23 131.862,80 409.571,713.345,5 968.82,1 160.89
2023.02.28,9,113 233.752,1 788.58,23 131.862,82 296.012,706.499,5 968.82,1 193.15
2023.02.28,10,113 249.186,1 788.40,23 131.862,82 276.982,706.500,5 968.82,1 210.26
2023.02.28,11,112 411.610,1 794.07,23 131.862,81 388.803,706.500,5 968.82,1 245.40
2023.02.28,12,111 519.956,1 777.73,23 131.862,80 472.108,691.113,5 968.82,1 214.73
2023.02.28,13,111 270.271,1 772.66,23 131.862,80 235.684,698.375,5 968.82,1 215.44
2023.02.28,14,110 938.273,1 773.04,23 131.862,79 924.230,704.449,5 968.82,1 215.94
2023.02.28,15,110 590.568,1 761.78,23 131.862,79 579.520,704.449,5 968.82,1 197.86
2023.02.28,16,110 602.049,1 754.87,23 131.862,79 616.051,702.978,5 968.82,1 165.60
2023.02.28,17,111 004.833,1 754.77,23 131.862,80 054.375,681.713,5 968.82,1 164.43
2023.02.28,18,112 343.922,1 770.10,43 537.924,62 933.610,2 625.617,5 968.82,1 190.73
2023.02.28,19,111 667.180,1 761.25,43 537.924,62 296.220,2 651.836,5 968.82,1 195.77
2023.02.28,20,109 918.965,1 745.53,43 537.924,60 532.270,2 661.791,5 968.82,1 203.45
2023.02.28,21,107 542.844,1 689.09,43 537.924,58 416.892,2 771.934,5 968.82,1 128.15
2023.02.28,22,103 858.112,1 558.28,10 783.073,85 128.238,312.211,5 968.82,1 086.68
2023.02.28,23,101 231.670,1 432.96,10 783.073,82 536.843,339.746,5 968.82,1 009.91
2023.03.01,0,98 200.411,1 240.97,9 406.764,81 108.140,546.345,5 966.68,849.97
2023.03.01,1,96 719.508,1 160.45,9 406.764,79 687.378,602.244,5 966.68,789.31
2023.03.01,2,96 127.435,1 142.18,9 406.764,79 082.296,602.244,5 966.68,761.87
2023.03.01,3,96 258.796,1 140.27,9 406.764,79 208.797,602.244,5 966.68,753.69
2023.03.01,4,97 549.706,1 187.35,9 406.764,80 512.402,602.244,5 966.68,777.79
2023.03.01,5,99 831.921,1 346.62,9 406.764,82 724.821,527.331,5 966.68,886.11
2023.03.01,6,103 046.771,1 501.57,23 839.584,72 274.664,1 375.204,5 966.68,977.80
2023.03.01,7,106 941.524,1 681.88,23 839.584,76 013.907,1 358.548,5 966.68,998.02
2023.03.01,8,110 699.316,1 725.41,19 998.768,83 324.913,1 087.550,5 966.68,1 051.23
2023.03.01,9,112 875.867,1 781.92,19 998.768,85 427.362,1 087.775,5 966.68,1 133.92
2023.03.01,10,113 041.196,1 779.05,19 998.768,85 556.973,1 087.775,5 966.68,1 139.06
2023.03.01,11,112 381.237,1 756.47,19 998.768,84 871.580,1 086.489,5 966.68,1 124.50
2023.03.01,12,111 483.896,1 739.90,19 998.768,84 013.642,1 125.085,5 966.68,1 098.40
2023.03.01,13,111 427.203,1 741.48,19 998.768,83 994.132,1 132.004,5 966.68,1 108.56
2023.03.01,14,111 083.322,1 720.18,19 998.768,83 644.264,1 137.818,5 966.68,1 078.87
2023.03.01,15,110 702.005,1 714.55,19 998.768,83 276.167,1 137.818,5 966.68,1 052.92
2023.03.01,16,110 557.014,1 706.26,19 998.768,83 110.227,1 076.481,5 966.68,1 033.59
2023.03.01,17,110 883.510,1 701.31,19 998.768,83 473.744,1 055.214,5 966.68,1 023.83
2023.03.01,18,111 999.710,1 715.59,37 484.682,68 933.068,2 890.060,5 966.68,1 045.52
2023.03.01,19,111 562.863,1 702.79,37 484.682,68 496.237,2 890.060,5 966.68,1 053.81
2023.03.01,20,109 826.437,1 687.15,37 484.682,66 785.663,2 902.778,5 966.68,1 041.59
2023.03.01,21,107 350.241,1 642.16,37 484.682,64 596.770,3 037.011,5 966.68,1 012.21
2023.03.01,22,103 637.734,1 534.48,9 406.764,86 538.699,556.656,5 966.68,956.49
2023.03.01,23,100 902.128,1 425.36,9 406.764,83 818.167,560.193,5 966.68,917.04
2023.03.02,0,98 056.200,1 179.34,9 406.764,80 965.973,560.282,5 966.68,755.95
2023.03.02,1,96 525.766,1 137.95,9 406.764,79 490.960,616.683,5 966.68,700.78
2023.03.02,2,95 847.232,1 126.50,9 406.764,78 803.615,616.683,5 966.68,683.87
2023.03.02,3,95 885.189,1 145.48,9 406.764,78 836.398,616.683,5 966.68,698.27
2023.03.02,4,97 098.134,1 217.68,9 406.764,80 050.136,616.683,5 966.68,756.82
2023.03.02,5,99 373.291,1 400.61,9 406.764,82 279.452,565.466,5 966.68,859.18
2023.03.02,6,102 586.375,1 553.15,23 839.584,71 875.691,1 416.854,5 966.68,953.95
2023.03.02,7,106 304.905,1 645.58,23 839.584,75 394.326,1 346.273,5 966.68,1 029.41
2023.03.02,8,110 029.561,1 703.48,19 998.768,82 655.071,1 083.073,5 966.68,1 048.58
2023.03.02,9,111 959.814,1 714.59,19 998.768,84 516.000,1 083.073,5 966.68,1 109.75
2023.03.02,10,112 033.566,1 716.39,19 998.768,84 531.916,1 081.787,5 966.68,1 138.88
2023.03.02,11,111 432.618,1 736.72,19 998.768,83 891.080,1 081.787,5 966.68,1 173.32
2023.03.02,12,110 582.783,1 721.98,19 998.768,83 040.618,1 081.787,5 966.68,1 127.41
2023.03.02,13,110 508.243,1 721.22,19 998.768,82 983.647,1 088.706,5 966.68,1 129.98
2023.03.02,14,110 156.660,1 720.60,19 998.768,82 648.292,1 094.520,5 966.68,1 110.84
2023.03.02,15,109 707.544,1 701.78,19 998.768,82 238.094,1 094.520,5 966.68,1 092.38
2023.03.02,16,109 668.729,1 691.00,19 998.768,82 225.162,1 073.212,5 966.68,1 073.71
2023.03.02,17,110 186.859,1 693.60,19 998.768,82 803.627,1 051.945,5 966.68,1 041.05
2023.03.02,18,111 743.834,1 716.80,37 484.682,68 506.524,2 696.679,5 966.68,1 111.43
2023.03.02,19,111 300.003,1 732.01,37 484.682,68 041.520,2 697.679,5 966.68,1 144.93
2023.03.02,20,109 541.080,1 697.19,37 484.682,66 324.296,2 715.318,5 966.68,1 077.46
2023.03.02,21,106 967.461,1 657.78,37 484.682,64 043.639,2 858.287,5 966.68,1 029.81
2023.03.02,22,103 183.312,1 569.15,9 406.764,86 081.382,559.212,5 966.68,999.95
2023.03.02,23,100 489.167,1 491.25,9 406.764,83 406.653,562.749,5 966.68,965.22
2023.03.03,0,97 442.292,1 311.62,9 406.764,80 350.423,589.726,5 966.68,825.73
2023.03.03,1,95 792.426,1 167.69,9 406.764,78 758.689,639.694,5 966.68,717.65
2023.03.03,2,95 200.520,1 132.24,9 406.764,78 151.710,639.694,5 966.68,681.76
2023.03.03,3,95 320.637,1 138.36,9 406.764,78 265.595,639.694,5 966.68,686.64
2023.03.03,4,96 437.873,1 197.71,9 406.764,79 382.288,639.694,5 966.68,723.32
2023.03.03,5,99 133.496,1 428.24,9 406.764,82 023.260,588.477,5 966.68,905.75
2023.03.03,6,102 574.317,1 557.29,23 839.584,71 894.593,1 486.925,5 966.68,977.33
2023.03.03,7,106 340.734,1 646.45,23 839.584,75 379.532,1 415.119,5 966.68,1 045.74
2023.03.03,8,110 132.184,1 699.11,19 998.768,82 750.901,1 138.984,5 966.68,1 099.18
2023.03.03,9,112 111.804,1 710.11,19 998.768,84 675.062,1 138.984,5 966.68,1 111.63
2023.03.03,10,112 211.426,1 711.77,19 998.768,84 759.099,1 138.984,5 966.68,1 142.56
2023.03.03,11,111 361.842,1 727.43,19 998.768,83 890.273,1 137.698,5 966.68,1 184.04
2023.03.03,12,110 465.192,1 712.59,19 998.768,83 018.306,1 137.698,5 966.68,1 156.78
2023.03.03,13,110 551.011,1 714.49,19 998.768,83 134.033,1 144.617,5 966.68,1 148.06
2023.03.03,14,110 146.700,1 712.51,19 998.768,82 742.124,1 150.431,5 966.68,1 157.72
2023.03.03,15,109 596.496,1 699.78,19 998.768,82 208.027,1 150.431,5 966.68,1 129.35
2023.03.03,16,109 440.782,1 686.77,19 998.768,82 032.519,1 129.123,5 966.68,1 096.92
2023.03.03,17,109 954.532,1 687.83,19 998.768,82 529.148,1 107.856,5 966.68,1 076.66
2023.03.03,18,111 294.490,1 704.66,37 484.682,68 055.805,2 823.184,5 966.68,1 088.31
2023.03.03,19,111 000.386,1 726.91,37 484.682,67 767.287,2 824.900,5 966.68,1 142.73
2023.03.03,20,109 194.014,1 695.21,37 484.682,65 981.223,2 843.774,5 966.68,1 096.58
2023.03.03,21,106 815.542,1 654.55,37 484.682,64 090.696,2 998.435,5 966.68,1 086.78
2023.03.03,22,102 878.281,1 543.36,9 406.764,85 893.724,594.074,5 966.68,994.15
2023.03.03,23,100 260.630,1 466.12,9 406.764,83 328.929,636.399,5 966.68,955.17
2023.03.04,0,97 761.415,1 475.78,9 406.764,80 898.058,680.766,5 966.68,918.72
2023.03.04,1,95 837.062,1 406.93,9 406.764,79 027.921,730.734,5 966.68,884.26
2023.03.04,2,95 131.477,1 288.00,9 406.764,78 321.337,730.734,5 966.68,790.28
2023.03.04,3,94 874.167,1 257.63,9 406.764,78 057.960,730.734,5 966.68,767.80
2023.03.04,4,95 481.946,1 308.68,9 406.764,78 666.626,730.734,5 966.68,808.58
2023.03.04,5,96 802.535,1 428.36,9 406.764,79 939.345,679.517,5 966.68,885.59
2023.03.04,6,98 147.960,1 477.71,23 839.584,67 988.217,1 806.059,5 966.68,913.92
2023.03.04,7,100 706.852,1 537.99,23 839.584,70 476.024,1 742.931,5 966.68,908.36
2023.03.04,8,104 008.545,1 658.59,19 998.768,77 225.675,1 352.332,5 966.68,973.59
2023.03.04,9,106 542.682,1 710.31,19 998.768,79 704.726,1 333.068,5 966.68,1 038.25
2023.03.04,10,107 583.894,1 724.08,19 998.768,80 711.774,1 333.068,5 966.68,1 084.20
2023.03.04,11,107 468.450,1 722.86,19 998.768,80 562.921,1 333.068,5 966.68,1 085.35
2023.03.04,12,106 916.621,1 715.26,19 998.768,79 994.854,1 333.068,5 966.68,1 076.82
2023.03.04,13,106 658.414,1 710.81,19 998.768,79 734.999,1 339.987,5 966.68,1 076.27
2023.03.04,14,106 289.482,1 696.54,19 998.768,79 379.478,1 345.801,5 966.68,1 052.31
2023.03.04,15,106 106.060,1 697.30,19 998.768,79 219.220,1 345.801,5 966.68,1 050.62
2023.03.04,16,106 345.262,1 702.62,19 998.768,79 475.092,1 317.574,5 966.68,1 040.77
2023.03.04,17,107 226.465,1 713.74,19 998.768,80 403.820,1 303.226,5 966.68,1 051.35
2023.03.04,18,108 823.133,1 733.47,37 484.682,66 612.040,3 390.417,5 966.68,1 072.89
2023.03.04,19,108 571.168,1 734.96,37 484.682,66 354.513,3 393.133,5 966.68,1 091.70
2023.03.04,20,107 125.223,1 728.74,37 484.682,65 031.342,3 515.506,5 966.68,1 088.24
2023.03.04,21,104 777.012,1 692.79,37 484.682,62 697.986,3 533.433,5 966.68,1 061.91
2023.03.04,22,101 486.557,1 559.95,9 406.764,84 648.884,674.836,5 966.68,975.22
2023.03.04,23,99 256.103,1 485.35,9 406.764,82 424.558,678.373,5 966.68,939.35
2023.03.05,0,97 297.728,1 444.80,9 406.764,80 450.851,678.462,5 966.68,960.11
2023.03.05,1,95 370.762,1 351.02,9 406.764,78 578.583,734.361,5 966.68,866.68
2023.03.05,2,94 837.499,1 242.88,9 406.764,78 047.469,734.361,5 966.68,785.15
2023.03.05,3,94 520.317,1 217.82,9 406.764,77 725.525,734.361,5 966.68,770.93
2023.03.05,4,94 741.620,1 287.94,9 406.764,77 947.993,734.361,5 966.68,801.10
2023.03.05,5,95 877.420,1 377.74,9 406.764,79 031.971,683.144,5 966.68,855.31
2023.03.05,6,96 752.801,1 409.44,23 839.584,66 649.667,1 853.762,5 966.68,875.71
2023.03.05,7,98 810.619,1 508.78,23 839.584,68 606.559,1 783.743,5 966.68,933.03
2023.03.05,8,102 084.288,1 604.63,19 998.768,75 297.429,1 376.922,5 966.68,959.69
2023.03.05,9,104 700.042,1 738.03,19 998.768,77 883.054,1 376.922,5 966.68,1 065.64
2023.03.05,10,106 119.873,1 760.37,19 998.768,79 246.156,1 376.922,5 966.68,1 082.62
2023.03.05,11,106 199.282,1 762.04,19 998.768,79 302.475,1 376.922,5 966.68,1 127.22
2023.03.05,12,105 893.664,1 756.08,19 998.768,78 998.318,1 376.922,5 966.68,1 098.51
2023.03.05,13,105 860.650,1 754.91,19 998.768,78 974.529,1 383.841,5 966.68,1 116.93
2023.03.05,14,105 935.648,1 739.60,19 998.768,79 057.107,1 389.655,5 966.68,1 111.76
2023.03.05,15,106 100.271,1 749.47,19 998.768,79 229.883,1 389.655,5 966.68,1 103.60
2023.03.05,16,106 603.278,1 751.65,19 998.768,79 739.952,1 358.463,5 966.68,1 100.49
2023.03.05,17,107 606.607,1 759.66,19 998.768,80 786.362,1 347.080,5 966.68,1 095.45
2023.03.05,18,109 491.576,1 778.15,37 484.682,67 243.369,3 382.981,5 966.68,1 098.17
2023.03.05,19,109 307.638,1 778.31,37 484.682,67 046.589,3 368.807,5 966.68,1 133.00
2023.03.05,20,107 904.810,1 775.62,37 484.682,65 762.431,3 487.571,5 966.68,1 137.92
2023.03.05,21,105 205.183,1 724.62,37 484.682,63 048.533,3 500.671,5 966.68,1 112.58
2023.03.05,22,101 635.363,1 603.06,9 406.764,84 748.472,675.177,5 966.68,1 030.55
2023.03.05,23,99 190.036,1 527.72,9 406.764,82 307.490,678.714,5 966.68,987.17
2023.03.06,0,97 004.216,1 446.61,9 406.764,80 157.835,657.189,5 966.68,952.55
2023.03.06,1,95 524.690,1 283.37,9 406.764,78 716.366,695.157,5 966.68,827.49
2023.03.06,2,95 006.902,1 188.71,9 406.764,78 157.842,651.369,5 966.68,769.29
2023.03.06,3,95 180.092,1 194.37,9 406.764,78 288.608,614.420,5 966.68,765.39
2023.03.06,4,96 187.449,1 338.05,9 406.764,79 276.952,619.420,5 966.68,842.50
2023.03.06,5,98 900.794,1 480.11,9 406.764,81 776.751,508.279,5 966.68,937.14
2023.03.06,6,102 493.617,1 545.20,23 839.584,71 726.695,1 375.194,5 966.68,947.09
2023.03.06,7,106 467.925,1 626.31,23 839.584,75 389.701,1 262.532,5 966.68,1 041.84
2023.03.06,8,110 445.508,1 672.07,19 998.768,83 010.502,1 034.182,5 966.68,1 111.12
2023.03.06,9,112 588.589,1 679.70,19 998.768,85 071.755,1 033.045,5 966.68,1 154.65
2023.03.06,10,112 831.612,1 684.65,19 998.768,85 281.192,1 033.045,5 966.68,1 180.25
2023.03.06,11,112 096.387,1 697.80,19 998.768,84 544.348,1 033.045,5 966.68,1 216.58
2023.03.06,12,111 239.093,1 678.65,19 998.768,83 686.739,1 033.270,5 966.68,1 186.40
2023.03.06,13,111 365.665,1 681.15,19 998.768,83 823.777,1 040.189,5 966.68,1 173.69
2023.03.06,14,110 925.032,1 678.16,19 998.768,83 389.826,1 046.003,5 966.68,1 172.51
2023.03.06,15,110 465.641,1 664.75,19 998.768,82 951.685,1 049.272,5 966.68,1 145.99
2023.03.06,16,110 294.316,1 655.97,19 998.768,82 810.617,1 044.695,5 966.68,1 110.92
2023.03.06,17,110 495.492,1 653.10,19 998.768,83 059.575,1 026.393,5 966.68,1 083.79
2023.03.06,18,111 638.733,1 671.33,37 484.682,68 375.556,2 672.007,5 966.68,1 090.95
2023.03.06,19,111 396.625,1 685.31,37 484.682,68 134.022,2 671.723,5 966.68,1 149.14
2023.03.06,20,109 791.648,1 664.16,37 484.682,66 606.133,2 744.454,5 966.68,1 110.57
2023.03.06,21,107 304.524,1 634.91,37 484.682,64 291.309,2 767.587,5 966.68,1 111.47
2023.03.06,22,103 283.078,1 539.96,9 406.764,86 123.806,477.425,5 966.68,1 056.07
2023.03.06,23,100 412.684,1 454.45,9 406.764,83 292.786,501.141,5 966.68,1 001.21
2023.03.07,0,98 091.262,1 209.23,9 406.764,80 960.994,514.580,5 966.68,799.09
2023.03.07,1,96 493.363,1 145.88,9 406.764,79 413.160,564.548,5 966.68,748.93
2023.03.07,2,95 737.100,1 101.57,9 406.764,78 638.784,564.548,5 966.68,707.92
2023.03.07,3,95 910.532,1 125.60,9 406.764,78 806.506,564.548,5 966.68,715.71
2023.03.07,4,97 299.038,1 188.93,9 406.764,80 182.866,564.548,5 966.68,761.56
2023.03.07,5,99 623.259,1 386.62,9 406.764,82 428.670,487.132,5 966.68,886.30
2023.03.07,6,102 968.175,1 511.49,23 839.584,72 166.653,1 345.861,5 966.68,971.36
2023.03.07,7,106 939.293,1 601.63,23 839.584,75 847.182,1 234.297,5 966.68,1 033.97
2023.03.07,8,110 862.368,1 653.01,19 998.768,83 319.879,984.407,5 966.68,1 090.12
2023.03.07,9,112 676.045,1 658.54,19 998.768,85 150.532,1 020.812,5 966.68,1 135.93
2023.03.07,10,112 665.556,1 658.26,19 998.768,85 076.370,970.812,5 966.68,1 143.00
2023.03.07,11,111 726.381,1 693.59,19 998.768,84 072.166,920.812,5 966.68,1 216.00
2023.03.07,12,110 782.211,1 649.84,19 998.768,83 115.153,915.297,5 966.68,1 170.91
2023.03.07,13,110 850.959,1 642.52,19 998.768,83 178.873,922.216,5 966.68,1 163.67
2023.03.07,14,110 424.561,1 623.65,19 998.768,82 746.446,928.030,5 966.68,1 133.23
2023.03.07,15,109 876.202,1 623.24,19 998.768,82 202.186,928.334,5 966.68,1 120.41
2023.03.07,16,109 659.734,1 609.25,19 998.768,82 002.242,926.722,5 966.68,1 097.31
2023.03.07,17,110 097.330,1 610.34,19 998.768,82 463.530,908.420,5 966.68,1 088.62
2023.03.07,18,111 696.014,1 622.50,37 484.682,68 108.401,2 427.022,5 966.68,1 101.90
2023.03.07,19,111 605.872,1 649.59,37 484.682,68 025.204,2 431.625,5 966.68,1 117.97
2023.03.07,20,109 720.587,1 648.04,37 484.682,66 230.325,2 518.152,5 966.68,1 089.92
2023.03.07,21,107 338.423,1 591.02,37 484.682,64 202.954,2 549.924,5 966.68,1 069.93
2023.03.07,22,103 462.620,1 500.66,9 406.764,86 357.728,431.896,5 966.68,1 026.81
2023.03.07,23,100 871.163,1 411.14,9 406.764,83 801.433,455.612,5 966.68,971.25
2023.03.08,0,97 640.191,1 162.51,9 406.764,80 575.199,473.522,5 966.68,780.82
2023.03.08,1,95 810.041,1 112.83,9 406.764,78 794.038,523.490,5 966.68,732.60
2023.03.08,2,95 074.814,1 071.15,9 406.764,78 058.288,523.490,5 966.68,701.81
2023.03.08,3,94 772.313,1 065.75,9 406.764,77 753.802,523.490,5 966.68,693.86
2023.03.08,4,95 206.736,1 093.02,9 406.764,78 186.785,523.490,5 966.68,712.15
2023.03.08,5,96 448.447,1 100.84,9 406.764,79 372.524,466.253,5 966.68,711.62
2023.03.08,6,97 563.242,1 116.85,23 839.584,66 898.684,1 304.388,5 966.68,734.23
2023.03.08,7,99 766.445,1 174.76,23 839.584,69 052.187,1 284.816,5 966.68,759.34
2023.03.08,8,102 722.607,1 456.97,19 998.768,75 468.092,979.002,5 966.68,948.87
2023.03.08,9,105 342.466,1 507.25,19 998.768,78 038.713,979.002,5 966.68,984.10
2023.03.08,10,106 320.057,1 520.32,19 998.768,78 978.484,979.002,5 966.68,1 029.31
2023.03.08,11,106 242.300,1 517.23,19 998.768,78 877.499,979.002,5 966.68,1 048.40
2023.03.08,12,105 681.834,1 511.27,19 998.768,78 347.324,979.002,5 966.68,1 053.05
2023.03.08,13,105 392.592,1 508.23,19 998.768,78 047.849,985.921,5 966.68,1 037.98
2023.03.08,14,105 033.183,1 509.98,19 998.768,77 677.960,988.770,5 966.68,983.45
2023.03.08,15,105 092.832,1 519.26,19 998.768,77 751.616,968.849,5 966.68,972.49
2023.03.08,16,105 473.443,1 525.91,19 998.768,78 186.143,967.237,5 966.68,976.81
2023.03.08,17,106 208.168,1 528.68,19 998.768,78 954.749,948.935,5 966.68,979.10
2023.03.08,18,108 150.536,1 567.34,37 484.682,65 137.071,2 654.785,5 966.68,968.69
2023.03.08,19,108 360.718,1 575.47,37 484.682,65 349.786,2 654.785,5 966.68,984.85
2023.03.08,20,107 055.974,1 573.91,37 484.682,64 114.416,2 724.221,5 966.68,968.29
2023.03.08,21,104 611.437,1 530.54,37 484.682,61 729.661,2 779.228,5 966.68,986.47
2023.03.08,22,100 978.643,1 436.40,9 406.764,83 888.104,463.965,5 966.68,989.79
2023.03.08,23,99 002.582,1 244.57,9 406.764,81 934.032,467.502,5 966.68,856.00
2023.03.09,0,97 053.409,1 156.27,9 406.764,79 990.859,479.670,5 966.68,769.46
2023.03.09,1,95 276.269,1 103.69,9 406.764,78 270.893,537.057,5 966.68,716.38
2023.03.09,2,94 390.791,1 072.93,9 406.764,77 388.084,537.057,5 966.68,689.37
2023.03.09,3,94 559.611,1 079.77,9 406.764,77 552.716,537.057,5 966.68,685.81
2023.03.09,4,96 127.760,1 155.25,9 406.764,79 096.568,537.057,5 966.68,738.44
2023.03.09,5,98 891.032,1 270.23,9 406.764,81 672.883,452.222,5 966.68,811.85
2023.03.09,6,102 008.974,1 456.95,23 839.584,71 086.326,1 254.909,5 966.68,937.08
2023.03.09,7,105 818.711,1 546.42,23 839.584,74 667.949,1 224.643,5 966.68,1 001.91
2023.03.09,8,109 250.347,1 683.43,19 998.768,81 817.930,1 132.184,5 966.68,1 090.59
2023.03.09,9,111 168.433,1 681.18,19 998.768,83 707.037,1 131.047,5 966.68,1 046.55
2023.03.09,10,111 280.605,1 680.24,19 998.768,83 765.626,1 131.047,5 966.68,1 060.80
2023.03.09,11,110 459.391,1 696.34,19 998.768,82 926.150,1 131.047,5 966.68,1 065.80
2023.03.09,12,109 516.486,1 684.28,19 998.768,81 947.641,1 131.047,5 966.68,1 119.00
2023.03.09,13,109 534.808,1 686.84,19 998.768,82 010.767,1 137.966,5 966.68,1 111.16
2023.03.09,14,109 088.424,1 680.23,19 998.768,81 574.762,1 135.815,5 966.68,1 095.22
2023.03.09,15,108 620.635,1 670.69,19 998.768,81 061.402,1 109.388,5 966.68,1 063.07
2023.03.09,16,108 436.377,1 665.14,19 998.768,80 894.559,1 106.433,5 966.68,1 041.20
2023.03.09,17,108 659.731,1 655.98,19 998.768,81 166.174,1 088.131,5 966.68,1 015.74
2023.03.09,18,110 248.984,1 672.54,37 484.682,67 225.131,3 016.800,5 966.68,1 064.59
2023.03.09,19,110 325.168,1 701.56,37 484.682,67 291.230,3 002.372,5 966.68,1 113.35
2023.03.09,20,108 768.943,1 670.48,37 484.682,65 827.515,3 079.040,5 966.68,1 119.93
2023.03.09,21,106 355.629,1 632.25,37 484.682,63 588.099,3 114.361,5 966.68,1 098.39
