Дата,День,"Объем планового производства, МВт.ч","Индекс равновесных цен на продажу электроэнергии, руб./МВт.ч.","Объем продажи по регулируемым договорам, МВт.ч","Объем продажи на РСВ, МВт.ч","Объем покупки в обеспечение РД, МВт.ч","Максимальный индекс равновесной цены за период, руб./МВт.ч","Минимальный индекс равновесной цены за период, руб./МВт.ч"
2023.04.08,19,26 059.789,1 385.50,1 721.547,23 318.748,75.628,5 967.35,942.33
2023.04.08,20,25 530.889,1 391.50,1 721.547,22 789.748,75.628,5 967.35,949.04
2023.04.08,21,25 115.935,1 377.37,1 721.547,22 513.265,214.099,5 967.35,946.41
2023.04.08,22,24 867.623,1 339.99,1 721.547,22 264.853,214.099,5 967.35,941.98
2023.04.08,23,24 552.360,1 274.11,1 721.547,21 949.590,214.099,5 967.35,943.63
2023.04.09,0,24 534.339,1 241.72,1 721.547,21 931.669,214.099,5 967.35,939.02
2023.04.09,1,24 594.470,1 226.82,1 790.442,21 947.747,238.941,5 967.35,940.94
2023.04.09,2,24 830.138,1 229.77,4 712.771,20 103.199,1 081.054,5 967.35,947.61
2023.04.09,3,25 298.607,1 173.60,4 743.997,20 539.365,1 079.977,5 967.35,947.65
2023.04.09,4,25 864.629,1 206.28,3 945.712,21 662.995,811.200,5 967.35,953.64
2023.04.09,5,26 384.668,1 260.21,3 945.712,22 183.034,811.200,5 967.35,953.70
2023.04.09,6,26 580.084,1 262.39,3 945.712,22 378.072,810.722,5 967.35,949.74
2023.04.09,7,26 626.945,1 282.50,3 945.712,22 424.933,810.722,5 967.35,948.42
2023.04.09,8,26 604.916,1 301.83,3 945.712,22 403.004,810.722,5 967.35,947.23
2023.04.09,9,26 690.675,1 342.25,3 945.712,22 488.763,810.722,5 967.35,946.02
2023.04.09,10,26 635.248,1 351.53,3 945.712,22 401.219,778.605,5 967.35,946.73
2023.04.09,11,26 609.799,1 350.88,3 945.712,22 380.122,782.957,5 967.35,951.02
2023.04.09,12,26 630.797,1 348.82,3 945.712,22 428.885,810.722,5 967.35,947.50
2023.04.09,13,26 773.674,1 349.53,3 945.712,22 524.857,763.817,5 967.35,946.70
2023.04.09,14,26 927.254,1 355.09,3 936.228,22 587.547,663.443,5 967.35,1 092.43
2023.04.09,15,27 062.830,1 356.73,7 291.863,20 366.438,1 662.393,5 967.35,1 070.21
2023.04.09,16,27 166.841,1 343.37,7 291.863,20 360.469,1 552.413,5 967.35,1 020.01
2023.04.09,17,27 010.073,1 353.27,7 291.863,20 326.389,1 675.201,5 967.35,975.64
2023.04.09,18,26 392.532,1 346.07,7 201.226,20 012.346,1 888.162,5 967.35,941.57
2023.04.09,19,25 895.413,1 336.02,1 721.547,23 320.843,214.099,5 967.35,941.27
2023.04.09,20,25 263.361,1 322.77,1 721.547,22 688.791,214.099,5 967.35,941.14
2023.04.09,21,25 108.098,1 284.60,1 721.547,22 533.428,214.099,5 967.35,940.93
2023.04.09,22,24 703.261,1 230.45,1 721.547,22 128.591,214.099,5 967.35,943.25
2023.04.09,23,24 553.801,1 152.68,1 721.547,21 979.131,214.099,5 967.35,947.51
2023.04.10,0,24 857.544,1 264.89,1 721.547,22 293.421,224.646,5 967.35,945.36
2023.04.10,1,25 219.242,1 274.01,1 790.442,22 610.403,248.825,5 967.35,947.18
2023.04.10,2,25 779.413,1 321.08,4 712.771,21 144.859,1 145.439,5 967.35,1 060.93
2023.04.10,3,26 364.247,1 375.39,4 743.997,21 670.513,1 117.485,5 967.35,1 073.53
2023.04.10,4,26 832.508,1 425.46,3 945.712,22 652.136,833.562,5 967.35,1 068.93
2023.04.10,5,27 239.570,1 484.03,3 945.712,23 055.798,833.562,5 967.35,1 080.01
2023.04.10,6,27 410.865,1 523.53,3 945.712,23 228.093,833.562,5 967.35,1 067.43
2023.04.10,7,27 377.404,1 527.38,3 945.712,23 194.432,833.562,5 967.35,1 048.80
2023.04.10,8,27 449.275,1 555.81,3 945.712,23 030.139,592.498,5 967.35,1 065.45
2023.04.10,9,27 466.409,1 556.57,3 945.712,22 998.234,543.459,5 967.35,1 081.31
2023.04.10,10,27 319.024,1 553.19,3 945.712,22 942.904,635.514,5 967.35,1 057.16
2023.04.10,11,27 280.444,1 569.62,3 945.712,22 754.918,486.108,5 967.35,1 051.96
2023.04.10,12,27 126.050,1 560.15,3 945.712,22 792.148,677.732,5 967.35,1 058.26
2023.04.10,13,26 843.774,1 560.89,3 945.712,22 611.796,784.656,5 967.35,1 116.55
2023.04.10,14,27 066.175,1 566.11,3 936.228,22 743.490,684.465,5 967.35,1 154.91
2023.04.10,15,27 089.337,1 546.55,7 291.863,20 490.385,1 763.833,5 967.35,1 139.15
2023.04.10,16,27 165.668,1 556.82,7 291.863,20 446.943,1 644.060,5 967.35,1 132.10
2023.04.10,17,27 341.279,1 554.21,7 291.863,20 612.376,1 628.882,5 967.35,1 126.18
2023.04.10,18,26 624.200,1 517.87,7 201.226,20 287.504,1 930.452,5 967.35,1 056.52
2023.04.10,19,25 894.950,1 494.62,1 721.547,23 332.127,224.646,5 967.35,945.67
2023.04.10,20,25 331.897,1 454.87,1 721.547,22 763.224,224.646,5 967.35,941.61
2023.04.10,21,24 995.017,1 434.32,1 721.547,22 426.344,224.646,5 967.35,944.04
2023.04.10,22,24 749.128,1 261.41,1 721.547,22 180.455,224.646,5 967.35,942.74
2023.04.10,23,24 728.186,1 253.95,1 721.547,22 159.513,224.646,5 967.35,941.94
2023.04.11,0,24 608.938,1 187.09,1 721.547,22 028.171,211.202,5 967.35,949.08
2023.04.11,1,24 969.650,1 119.12,1 790.442,22 344.830,236.044,5 967.35,952.45
2023.04.11,2,25 514.218,1 274.05,4 712.771,20 791.410,1 060.385,5 967.35,995.49
2023.04.11,3,26 053.415,1 294.47,4 743.997,21 281.947,1 042.951,5 967.35,1 007.42
2023.04.11,4,26 634.580,1 294.09,3 945.712,22 420.026,802.580,5 967.35,1 014.71
2023.04.11,5,26 999.142,1 321.95,3 945.712,22 780.588,802.580,5 967.35,1 020.44
2023.04.11,6,27 226.868,1 375.73,3 945.712,22 802.818,597.084,5 967.35,1 018.48
2023.04.11,7,27 128.436,1 367.59,3 945.712,22 727.924,620.622,5 967.35,947.21
2023.04.11,8,27 085.820,1 370.14,3 945.712,22 671.804,602.118,5 967.35,980.92
2023.04.11,9,27 044.126,1 366.22,3 945.712,22 627.615,599.623,5 967.35,952.61
2023.04.11,10,26 889.852,1 363.13,3 945.712,22 601.353,727.635,5 967.35,984.96
2023.04.11,11,26 890.312,1 366.75,3 945.712,22 538.658,664.480,5 967.35,991.38
2023.04.11,12,26 756.006,1 361.22,3 945.712,22 542.452,802.580,5 967.35,1 025.86
2023.04.11,13,26 812.438,1 366.49,3 945.712,22 515.964,724.660,5 967.35,1 070.27
2023.04.11,14,27 050.414,1 368.03,3 936.228,22 727.382,688.618,5 967.35,1 107.09
2023.04.11,15,27 079.477,1 368.43,7 291.863,20 411.343,1 699.151,5 967.35,1 108.34
2023.04.11,16,27 150.474,1 373.00,7 291.863,20 318.788,1 535.599,5 967.35,1 083.15
2023.04.11,17,27 082.715,1 372.75,7 291.863,20 253.740,1 533.310,5 967.35,1 050.14
2023.04.11,18,26 440.739,1 358.39,7 201.226,20 040.776,1 871.685,5 967.35,980.13
2023.04.11,19,25 658.644,1 334.53,1 721.547,23 077.877,211.202,5 967.35,946.54
2023.04.11,20,25 075.603,1 327.75,1 721.547,22 494.836,211.202,5 967.35,945.00
2023.04.11,21,24 784.252,1 308.23,1 721.547,22 203.485,211.202,5 967.35,943.76
2023.04.11,22,24 442.763,1 217.45,1 721.547,21 861.996,211.202,5 967.35,948.20
2023.04.11,23,24 475.579,1 132.63,1 721.547,21 894.812,211.202,5 967.35,950.88
2023.04.12,0,24 515.429,1 220.97,1 721.547,21 794.541,62.731,5 967.35,956.07
2023.04.12,1,24 858.212,1 278.70,1 790.442,22 093.271,87.573,5 967.35,955.39
2023.04.12,2,25 394.077,1 325.59,4 712.771,20 169.027,549.793,5 967.35,958.47
2023.04.12,3,25 946.510,1 350.28,4 743.997,20 740.079,599.638,5 967.35,960.00
2023.04.12,4,26 446.424,1 347.56,3 945.712,21 837.450,379.810,5 967.35,956.55
2023.04.12,5,26 815.781,1 367.50,3 945.712,22 212.807,379.810,5 967.35,956.89
2023.04.12,6,26 757.248,1 359.91,3 945.712,22 149.274,379.810,5 967.35,958.68
2023.04.12,7,26 787.035,1 392.83,3 945.712,22 179.061,379.810,5 967.35,947.16
2023.04.12,8,26 854.381,1 409.47,3 945.712,22 264.888,388.291,5 967.35,956.09
2023.04.12,9,26 831.940,1 417.76,3 945.712,22 379.197,525.041,5 967.35,956.52
2023.04.12,10,26 762.702,1 423.07,3 945.712,22 268.339,479.421,5 967.35,953.60
2023.04.12,11,26 779.134,1 426.79,3 945.712,22 329.446,543.096,5 967.35,954.28
2023.04.12,12,26 676.557,1 407.36,3 945.712,22 164.108,495.335,5 967.35,953.72
2023.04.12,13,26 751.104,1 413.09,3 945.712,22 139.607,401.287,5 967.35,954.26
2023.04.12,14,26 941.770,1 414.27,3 936.228,22 346.083,407.613,5 967.35,960.00
2023.04.12,15,26 936.467,1 408.10,7 291.863,19 922.382,1 344.850,5 967.35,958.16
2023.04.12,16,27 016.020,1 409.35,7 291.863,19 930.221,1 273.136,5 967.35,958.36
2023.04.12,17,26 973.293,1 426.82,7 291.863,20 148.094,1 528.736,5 967.35,946.29
2023.04.12,18,26 334.204,1 408.20,7 201.226,19 599.329,1 528.423,5 967.35,944.57
2023.04.12,19,25 622.404,1 401.52,1 721.547,22 899.569,60.784,5 967.35,942.45
2023.04.12,20,25 047.415,1 379.28,1 721.547,22 324.580,60.784,5 967.35,938.75
2023.04.12,21,24 650.860,1 329.78,1 721.547,21 928.025,60.784,5 967.35,937.99
2023.04.12,22,24 417.193,1 248.08,1 721.547,21 694.358,60.784,5 967.35,939.48
2023.04.12,23,24 406.298,1 200.00,1 721.547,21 683.463,60.784,5 967.35,939.70
2023.04.13,0,24 512.692,1 202.01,1 721.547,21 789.057,60.784,5 967.35,939.96
2023.04.13,1,24 876.089,1 193.72,1 790.442,22 108.401,85.626,5 967.35,942.92
2023.04.13,2,25 463.182,1 271.81,4 712.771,20 214.207,526.668,5 967.35,946.62
2023.04.13,3,26 069.570,1 303.46,4 743.997,20 795.995,533.294,5 967.35,948.85
2023.04.13,4,26 555.620,1 326.28,3 945.712,21 925.846,379.810,5 967.35,945.86
2023.04.13,5,26 842.139,1 324.99,3 945.712,22 208.365,379.810,5 967.35,946.15
2023.04.13,6,26 967.703,1 387.90,3 945.712,22 367.509,413.390,5 967.35,949.01
2023.04.13,7,26 965.830,1 425.91,3 945.712,22 365.636,413.390,5 967.35,947.34
2023.04.13,8,26 954.106,1 436.26,3 945.712,22 306.231,360.709,5 967.35,946.24
2023.04.13,9,26 885.632,1 430.01,3 945.712,22 285.898,408.750,5 967.35,950.08
2023.04.13,10,26 862.071,1 437.61,3 945.712,22 191.861,338.274,5 967.35,949.43
2023.04.13,11,26 850.211,1 444.41,3 945.712,22 179.208,337.481,5 967.35,993.77
2023.04.13,12,26 661.415,1 428.97,3 945.712,22 066.384,413.453,5 967.35,1 004.33
2023.04.13,13,26 435.418,1 430.80,3 945.712,21 841.158,419.224,5 967.35,1 028.18
2023.04.13,14,26 602.010,1 439.02,3 936.228,22 039.203,441.193,5 967.35,1 071.15
2023.04.13,15,26 697.606,1 439.25,7 291.863,19 707.965,1 369.994,5 967.35,1 053.03
2023.04.13,16,26 737.036,1 436.03,7 291.863,19 715.190,1 337.789,5 967.35,1 034.74
2023.04.13,17,26 958.471,1 439.21,7 291.863,19 850.839,1 247.003,5 967.35,995.40
2023.04.13,18,26 281.233,1 435.06,7 201.226,19 383.509,1 366.274,5 967.35,946.81
2023.04.13,19,25 492.326,1 403.61,1 721.547,22 780.738,72.731,5 967.35,945.69
2023.04.13,20,24 900.615,1 383.73,1 721.547,22 188.927,72.731,5 967.35,941.23
2023.04.13,21,24 623.444,1 371.36,1 721.547,21 911.756,72.731,5 967.35,943.06
2023.04.13,22,24 330.422,1 284.73,1 721.547,21 618.734,72.731,5 967.35,945.30
2023.04.13,23,24 180.844,1 254.09,1 721.547,21 469.156,72.731,5 967.35,944.74
2023.04.14,0,24 537.198,1 343.05,1 721.547,21 965.981,211.202,5 967.35,974.29
2023.04.14,1,24 927.518,1 352.38,1 790.442,22 312.248,236.044,5 967.35,991.62
2023.04.14,2,25 539.719,1 389.33,4 712.771,20 815.111,1 049.035,5 967.35,996.12
2023.04.14,3,26 015.340,1 405.92,4 743.997,21 253.013,1 042.542,5 967.35,1 003.95
2023.04.14,4,26 408.140,1 438.96,3 945.712,22 202.808,802.252,5 967.35,951.19
2023.04.14,5,26 722.342,1 441.41,3 945.712,22 513.010,802.252,5 967.35,1 006.66
2023.04.14,6,26 818.059,1 473.29,3 945.712,22 608.727,802.252,5 967.35,954.53
2023.04.14,7,26 698.163,1 498.41,3 945.712,22 309.814,623.235,5 967.35,954.44
2023.04.14,8,26 701.156,1 523.37,3 945.712,22 128.075,433.503,5 967.35,995.89
2023.04.14,9,26 708.579,1 558.77,3 945.712,22 177.576,475.581,5 967.35,954.15
2023.04.14,10,26 648.809,1 514.80,3 945.712,22 120.889,478.664,5 967.35,950.62
2023.04.14,11,26 581.949,1 523.65,3 945.712,22 064.243,488.878,5 967.35,993.42
2023.04.14,12,26 492.239,1 518.78,3 945.712,22 130.775,645.120,5 967.35,1 011.90
2023.04.14,13,26 621.766,1 495.70,3 945.712,22 155.959,545.877,5 967.35,1 048.21
2023.04.14,14,26 825.905,1 515.43,3 936.228,22 293.060,469.355,5 967.35,1 068.18
2023.04.14,15,26 893.555,1 514.45,7 291.863,20 021.908,1 486.188,5 967.35,1 056.15
2023.04.14,16,27 028.823,1 525.55,7 291.863,20 047.339,1 376.351,5 967.35,1 058.36
2023.04.14,17,26 970.649,1 517.89,7 291.863,19 991.602,1 373.788,5 967.35,1 052.22
2023.04.14,18,26 437.560,1 512.18,7 201.226,19 521.680,1 346.418,5 967.35,948.71
2023.04.14,19,25 676.525,1 507.36,1 721.547,22 962.428,68.522,5 967.35,991.40
2023.04.14,20,25 088.736,1 470.70,1 721.547,22 374.639,68.522,5 967.35,947.27
2023.04.14,21,24 862.799,1 461.93,1 721.547,22 148.702,68.522,5 967.35,947.07
2023.04.14,22,24 571.027,1 414.33,1 721.547,21 995.401,206.993,5 967.35,992.84
2023.04.14,23,24 347.409,1 358.95,1 721.547,21 771.783,206.993,5 967.35,949.47
2023.04.15,0,24 396.029,1 470.27,1 721.547,21 820.403,206.993,5 967.35,943.43
2023.04.15,1,24 531.195,1 395.98,1 790.442,21 911.516,231.835,5 967.35,945.26
2023.04.15,2,24 803.326,1 495.87,4 712.771,20 064.194,1 034.711,5 967.35,919.09
2023.04.15,3,25 296.823,1 521.62,4 743.997,20 519.972,1 028.218,5 967.35,1 004.77
2023.04.15,4,26 009.902,1 491.11,3 945.712,21 793.868,790.750,5 967.35,956.51
2023.04.15,5,26 665.241,1 487.75,3 945.712,22 449.207,790.750,5 967.35,953.47
2023.04.15,6,26 917.992,1 496.54,3 945.712,22 701.958,790.750,5 967.35,957.83
2023.04.15,7,26 844.720,1 671.05,3 945.712,22 628.686,790.750,5 967.35,948.86
2023.04.15,8,26 947.235,1 637.92,3 945.712,22 342.011,401.560,5 967.35,949.08
2023.04.15,9,26 908.993,1 642.15,3 945.712,22 303.769,401.560,5 967.35,950.47
2023.04.15,10,26 797.251,1 639.48,3 945.712,22 197.399,406.932,5 967.35,949.20
2023.04.15,11,26 757.842,1 640.88,3 945.712,22 161.977,410.919,5 967.35,948.56
2023.04.15,12,26 749.668,1 522.23,3 945.712,22 345.695,602.811,5 967.35,1 011.41
2023.04.15,13,26 833.548,1 510.79,3 945.712,22 418.574,591.810,5 967.35,1 041.30
2023.04.15,14,26 978.992,1 487.29,3 936.228,22 565.746,584.054,5 967.35,1 072.56
2023.04.15,15,26 976.701,1 490.21,7 291.863,20 275.319,1 651.553,5 967.35,1 066.26
2023.04.15,16,27 067.639,1 493.25,7 291.863,20 325.977,1 611.273,5 967.35,1 035.95
2023.04.15,17,26 925.346,1 494.14,7 291.863,20 245.780,1 673.369,5 967.35,949.33
2023.04.15,18,26 317.062,1 501.29,7 201.226,19 707.697,1 652.933,5 967.35,943.76
2023.04.15,19,25 656.201,1 478.54,1 721.547,23 080.575,206.993,5 967.35,939.45
2023.04.15,20,25 087.941,1 492.51,1 721.547,22 516.407,211.085,5 967.35,941.24
2023.04.15,21,24 801.890,1 510.66,1 721.547,22 230.356,211.085,5 967.35,941.55
2023.04.15,22,24 549.901,1 543.28,1 721.547,21 978.367,211.085,5 967.35,939.15
2023.04.15,23,24 446.321,1 516.60,1 721.547,21 874.787,211.085,5 967.35,919.09
2023.04.16,0,24 557.643,1 443.15,1 721.547,21 958.109,211.085,5 967.35,919.09
2023.04.16,1,24 574.487,1 406.17,1 790.442,21 930.900,235.927,5 967.35,940.07
2023.04.16,2,24 776.666,1 402.07,4 712.771,19 923.458,948.635,5 967.35,944.13
2023.04.16,3,25 187.991,1 396.60,4 743.997,20 297.164,942.142,5 967.35,944.16
2023.04.16,4,25 822.693,1 435.12,3 945.712,21 489.861,701.852,5 967.35,949.15
2023.04.16,5,26 348.585,1 429.40,3 945.712,22 015.753,701.852,5 967.35,948.80
2023.04.16,6,26 476.792,1 421.39,3 945.712,22 143.960,701.852,5 967.35,951.11
2023.04.16,7,26 472.810,1 472.80,3 945.712,22 037.424,599.298,5 967.35,949.78
2023.04.16,8,26 373.363,1 458.07,3 945.712,21 848.581,509.902,5 967.35,947.52
2023.04.16,9,26 260.410,1 471.38,3 945.712,21 744.868,519.142,5 967.35,948.98
2023.04.16,10,26 190.150,1 468.61,3 945.712,21 703.509,548.043,5 967.35,945.69
2023.04.16,11,26 161.828,1 466.34,3 945.712,21 714.674,587.530,5 967.35,946.05
2023.04.16,12,26 194.219,1 472.49,3 945.712,21 861.387,701.852,5 967.35,946.73
2023.04.16,13,26 386.718,1 462.50,3 945.712,21 901.058,548.924,5 967.35,949.15
2023.04.16,14,26 594.174,1 465.13,3 936.228,21 943.419,374.345,5 967.35,955.59
2023.04.16,15,26 663.536,1 465.13,7 291.863,19 663.827,1 381.026,5 967.35,949.86
2023.04.16,16,26 720.134,1 462.64,7 291.863,19 673.464,1 334.065,5 967.35,947.37
2023.04.16,17,26 641.274,1 461.11,7 291.863,19 632.453,1 371.914,5 967.35,944.89
2023.04.16,18,26 062.594,1 496.66,7 201.226,19 119.473,1 346.977,5 967.35,943.55
2023.04.16,19,25 414.818,1 456.47,1 721.547,22 677.013,72.614,5 967.35,919.09
2023.04.16,20,24 877.103,1 448.56,1 721.547,22 277.769,211.085,5 967.35,919.09
2023.04.16,21,24 659.835,1 449.50,1 721.547,22 060.501,211.085,5 967.35,919.09
2023.04.16,22,24 456.745,1 451.49,1 721.547,21 857.411,211.085,5 967.35,941.07
2023.04.16,23,24 317.178,1 369.56,1 721.547,21 717.844,211.085,5 967.35,942.67
2023.04.17,0,24 694.372,1 397.48,1 721.547,22 107.038,211.085,5 967.35,941.67
2023.04.17,1,25 054.541,1 437.58,1 790.442,22 423.154,235.927,5 967.35,919.09
2023.04.17,2,25 639.312,1 426.34,4 712.771,20 798.304,948.635,5 967.35,945.89
2023.04.17,3,26 289.965,1 454.88,4 743.997,21 199.030,729.934,5 967.35,947.34
2023.04.17,4,26 416.284,1 461.16,3 945.712,21 694.987,302.287,5 967.35,946.32
2023.04.17,5,26 744.685,1 461.95,3 945.712,22 075.975,358.874,5 967.35,950.88
2023.04.17,6,26 796.260,1 470.95,3 945.712,22 460.153,691.477,5 967.35,948.67
2023.04.17,7,26 831.881,1 460.20,3 945.712,22 181.729,377.432,5 967.35,944.83
2023.04.17,8,27 126.386,1 476.44,3 945.712,22 406.089,302.287,5 967.35,946.04
2023.04.17,9,27 153.278,1 493.73,3 945.712,22 432.981,302.287,5 967.35,946.71
2023.04.17,10,26 996.874,1 483.38,3 945.712,22 285.001,310.711,5 967.35,944.96
2023.04.17,11,26 942.224,1 477.79,3 945.712,22 230.351,310.711,5 967.35,945.35
2023.04.17,12,26 809.599,1 447.74,3 945.712,22 139.134,352.119,5 967.35,946.20
2023.04.17,13,26 916.347,1 442.37,3 945.712,22 199.474,310.711,5 967.35,948.34
2023.04.17,14,27 085.512,1 451.98,3 936.228,22 405.926,338.514,5 967.35,953.17
2023.04.17,15,27 036.819,1 454.69,7 291.863,19 857.489,1 194.405,5 967.35,953.77
2023.04.17,16,27 128.044,1 442.28,7 291.863,19 765.909,1 011.600,5 967.35,950.20
2023.04.17,17,27 009.876,1 476.64,7 291.863,19 684.375,1 043.234,5 967.35,950.61
2023.04.17,18,26 321.387,1 487.53,7 201.226,19 167.078,1 123.789,5 967.35,947.41
2023.04.17,19,25 675.314,1 473.29,1 721.547,22 948.815,71.920,5 967.35,944.28
2023.04.17,20,25 071.636,1 444.65,1 721.547,22 483.608,210.391,5 967.35,919.09
2023.04.17,21,24 704.926,1 443.64,1 721.547,22 116.898,210.391,5 967.35,919.09
2023.04.17,22,24 513.239,1 450.45,1 721.547,21 925.211,210.391,5 967.35,919.09
2023.04.17,23,24 349.202,1 380.91,1 721.547,21 761.174,210.391,5 967.35,939.14
2023.04.18,0,24 536.504,1 473.78,1 721.547,22 042.952,261.967,5 967.35,944.45
2023.04.18,1,24 901.735,1 470.41,1 790.442,22 360.199,282.878,5 967.35,949.67
2023.04.18,2,25 531.962,1 485.72,4 712.771,20 785.058,999.839,5 967.35,948.62
2023.04.18,3,26 183.357,1 463.28,4 743.997,21 027.622,622.234,5 967.35,950.23
2023.04.18,4,26 700.314,1 460.19,3 945.712,22 137.778,418.148,5 967.35,947.95
2023.04.18,5,26 764.916,1 471.81,3 945.712,22 187.113,406.881,5 967.35,950.01
2023.04.18,6,26 829.909,1 471.54,3 945.712,22 407.099,561.874,5 967.35,951.69
2023.04.18,7,26 804.941,1 468.95,3 945.712,22 235.562,415.305,5 967.35,947.68
2023.04.18,8,26 896.257,1 482.61,3 945.712,22 323.454,406.881,5 967.35,949.17
2023.04.18,9,27 095.421,1 496.36,3 945.712,22 531.042,415.305,5 967.35,951.22
2023.04.18,10,26 974.305,1 499.76,3 945.712,22 409.926,415.305,5 967.35,951.41
2023.04.18,11,27 005.811,1 509.30,3 945.712,22 441.432,415.305,5 967.35,949.36
2023.04.18,12,26 857.423,1 496.60,3 945.712,22 293.044,415.305,5 967.35,946.47
2023.04.18,13,26 943.128,1 489.88,3 945.712,22 373.749,415.305,5 967.35,950.29
2023.04.18,14,27 080.753,1 447.84,3 936.228,22 537.504,431.951,5 967.35,889.47
2023.04.18,15,27 086.297,1 441.81,7 291.863,19 943.639,1 188.177,5 967.35,890.37
2023.04.18,16,27 178.260,1 473.78,7 291.863,20 019.602,1 172.177,5 967.35,955.84
2023.04.18,17,27 055.088,1 478.69,7 291.863,19 917.430,1 188.177,5 967.35,954.04
2023.04.18,18,26 520.267,1 493.38,7 201.226,19 452.562,1 167.493,5 967.35,952.56
2023.04.18,19,25 774.877,1 484.33,1 721.547,23 142.854,123.496,5 967.35,948.53
2023.04.18,20,25 235.286,1 469.45,1 721.547,22 603.263,123.496,5 967.35,942.89
2023.04.18,21,24 922.542,1 458.84,1 721.547,22 290.519,123.496,5 967.35,942.52
2023.04.18,22,24 662.011,1 487.25,1 721.547,22 168.459,261.967,5 967.35,947.61
2023.04.18,23,24 473.670,1 467.88,1 721.547,21 980.118,261.967,5 967.35,947.15
2023.04.19,0,24 522.318,1 455.30,1 721.547,22 041.466,261.967,5 967.35,965.16
2023.04.19,1,24 917.890,1 482.24,1 790.442,22 389.054,282.878,5 967.35,919.09
2023.04.19,2,25 515.451,1 465.34,4 712.771,20 707.301,925.893,5 967.35,919.09
2023.04.19,3,26 111.506,1 453.59,4 743.997,20 926.011,579.774,5 967.35,919.09
2023.04.19,4,26 621.683,1 457.11,3 945.712,22 090.580,406.881,5 967.35,919.09
2023.04.19,5,27 053.912,1 511.42,3 945.712,22 518.809,406.881,5 967.35,969.46
2023.04.19,6,27 093.250,1 476.47,3 945.712,22 568.622,417.256,5 967.35,919.09
2023.04.19,7,27 041.663,1 478.15,3 945.712,22 517.035,417.256,5 967.35,919.09
2023.04.19,8,27 061.214,1 486.40,3 945.712,22 541.586,417.256,5 967.35,919.09
2023.04.19,9,27 040.179,1 487.12,3 945.712,22 520.551,417.256,5 967.35,919.09
2023.04.19,10,26 984.748,1 483.44,3 945.712,22 465.120,417.256,5 967.35,919.09
2023.04.19,11,26 863.773,1 504.18,3 945.712,22 344.145,417.256,5 967.35,964.95
2023.04.19,12,26 714.248,1 504.62,3 945.712,22 164.620,417.256,5 967.35,962.27
2023.04.19,13,26 746.415,1 494.76,3 945.712,22 191.787,417.256,5 967.35,965.25
2023.04.19,14,26 904.975,1 446.44,3 936.228,22 376.477,433.902,5 967.35,968.83
2023.04.19,15,26 897.924,1 444.89,7 291.863,19 772.014,1 192.125,5 967.35,968.85
2023.04.19,16,27 013.827,1 465.54,7 291.863,19 887.917,1 192.125,5 967.35,970.86
2023.04.19,17,26 947.257,1 474.41,7 291.863,19 826.247,1 192.125,5 967.35,967.89
2023.04.19,18,26 444.367,1 518.29,7 201.226,19 393.310,1 171.441,5 967.35,964.46
2023.04.19,19,25 757.973,1 468.53,1 721.547,23 139.344,124.190,5 967.35,919.09
2023.04.19,20,25 139.651,1 456.28,1 721.547,22 521.022,124.190,5 967.35,919.09
2023.04.19,21,24 806.540,1 452.45,1 721.547,22 190.275,126.554,5 967.35,919.09
2023.04.19,22,24 532.286,1 476.17,1 721.547,22 052.128,262.661,5 967.35,919.09
2023.04.19,23,24 403.354,1 461.89,1 721.547,21 923.196,262.661,5 967.35,958.87
2023.04.20,0,24 469.348,1 479.46,1 721.547,21 999.973,253.444,5 967.35,919.09
2023.04.20,1,24 877.101,1 467.54,1 790.442,22 334.314,248.927,5 967.35,919.09
2023.04.20,2,25 498.117,1 465.67,4 712.771,20 382.166,598.092,5 967.35,966.37
2023.04.20,3,26 195.522,1 498.19,4 743.997,21 005.925,555.672,5 967.35,967.47
2023.04.20,4,26 680.142,1 488.50,3 945.712,22 116.211,380.053,5 967.35,965.40
2023.04.20,5,27 030.346,1 504.41,3 945.712,22 490.185,407.823,5 967.35,967.82
2023.04.20,6,26 988.413,1 481.63,3 945.712,22 448.252,407.823,5 967.35,966.74
2023.04.20,7,26 905.816,1 490.86,3 945.712,22 365.755,407.823,5 967.35,966.77
2023.04.20,8,26 976.718,1 514.35,3 945.712,22 450.081,416.247,5 967.35,977.22
2023.04.20,9,27 007.764,1 532.53,3 945.712,22 481.127,416.247,5 967.35,978.97
2023.04.20,10,26 925.181,1 522.55,3 945.712,22 398.544,416.247,5 967.35,978.40
2023.04.20,11,26 766.362,1 515.51,3 945.712,22 235.725,416.247,5 967.35,979.59
2023.04.20,12,26 646.743,1 489.11,3 945.712,22 116.106,416.247,5 967.35,978.76
2023.04.20,13,26 748.900,1 465.97,3 945.712,22 213.263,416.247,5 967.35,967.18
2023.04.20,14,26 889.074,1 457.72,3 936.228,22 359.153,412.479,5 967.35,970.97
2023.04.20,15,26 924.551,1 453.18,7 291.863,19 802.345,1 175.829,5 967.35,890.25
2023.04.20,16,26 980.815,1 456.15,7 291.863,19 858.609,1 175.829,5 967.35,1 017.97
2023.04.20,17,26 863.995,1 498.00,7 291.863,19 746.789,1 175.829,5 967.35,1 007.41
2023.04.20,18,26 224.868,1 537.15,7 201.226,19 207.877,1 185.407,5 967.35,983.95
2023.04.20,19,25 594.398,1 499.48,1 721.547,23 001.482,129.803,5 967.35,919.09
